0 55 1.21638e-07 1.20456e-07 -6.13749e-08 -3.5744e-08 8.33655e-09  9.52159
0 56 8.88335e-08 8.79538e-08 -5.76808e-08 -1.07843e-08 5.67377e-09  8.42988
0 57 5.36384e-08 5.31068e-08 -3.88055e-08 -2.2824e-10 3.27992e-09  7.45593
0 58 2.57635e-08 2.55134e-08 -1.90242e-08 8.36494e-09 1.31236e-09  6.70164
0 59 1.08527e-08 1.07542e-08 -5.82764e-09 7.35739e-09 3.68064e-10  6.21871
0 60 4.28702e-09 4.25218e-09 1.14591e-09 3.74903e-09 -1.45061e-11  5.59949
0 61 2.14597e-09 2.1293e-09 1.53625e-09 1.02423e-09 -5.83763e-11  6.17136
0 62 8.81526e-10 8.75186e-10 5.33898e-10 -1.87076e-10 -3.24662e-11  7.67995
0 63 1.73849e-10 1.73179e-10 7.61247e-11 1.04552e-11 -4.45824e-12  8.71502
0 64 6.20991e-11 6.21543e-11 2.45042e-11 4.82974e-11 -3.81165e-13  9.16939
0 65 3.78064e-11 3.78503e-11 2.45512e-11 2.27787e-11 -4.17763e-13  9.60923
0 66 9.62253e-12 9.61034e-12 6.49769e-12 3.96108e-12 -1.03709e-13  10.2158
0 67 4.75786e-12 4.73439e-12 -1.12506e-13 4.09012e-12 2.21748e-14  9.5995
0 68 3.49262e-12 3.47449e-12 -1.56565e-12 -1.94293e-12 -5.40255e-16  7.40418
0 69 2.18008e-12 2.16933e-12 1.36379e-12 1.42701e-12 1.29756e-14  5.47861
0 70 1.25002e-12 1.24338e-12 -3.14167e-13 9.67512e-13 1.28934e-14  5.17079
0 71 8.46553e-13 8.41773e-13 -1.2252e-14 7.52086e-13 9.81569e-15  4.51327
0 72 3.83645e-13 3.81375e-13 7.34979e-14 3.46474e-13 2.76228e-15  3.83904
0 73 1.13278e-13 1.12598e-13 -1.68552e-14 1.03663e-13 7.1398e-16  3.74146
0 74 2.24544e-14 2.23225e-14 -1.27071e-14 1.49825e-14 1.55058e-16  4.32929
0 75 4.57525e-15 4.5594e-15 -2.69821e-16 3.65192e-15 6.55953e-18  4.46204
0 76 2.68258e-15 2.67649e-15 1.87507e-15 1.63462e-15 -1.96066e-17  3.97035
0 77 2.372e-15 2.3774e-15 2.03559e-15 8.75235e-16 -1.90347e-17  3.95249
0 78 2.85168e-15 2.85431e-15 2.3484e-15 1.21205e-15 -3.2016e-17  3.73571
0 79 1.41156e-16 1.4815e-16 6.07122e-17 1.3054e-16 -3.09501e-18  3.7272

1 0 2.5483e-14 2.53965e-14 -1.20567e-14 -2.05867e-14 1.19499e-16  2.27305
1 1 9.48051e-14 9.44852e-14 -4.94344e-15 -8.76555e-14 5.20263e-16  2.00263
1 2 4.17776e-13 4.16345e-13 9.42044e-14 -3.75358e-13 2.09401e-15  1.99089
1 3 1.25236e-12 1.248e-12 3.7555e-13 -1.10731e-12 3.44269e-15  2.01521
1 4 3.14718e-12 3.13627e-12 7.05664e-14 -2.9308e-12 -7.42788e-16  2.7556
1 5 5.31028e-12 5.29121e-12 -2.4808e-12 -4.18915e-12 -1.73605e-14  4.05956
1 6 6.40908e-12 6.38377e-12 -8.44908e-13 -5.88155e-12 -2.95564e-15  5.13868
1 7 5.01185e-12 4.99024e-12 -3.55575e-13 -4.64846e-12 1.63036e-14  4.15935
1 8 3.12168e-12 3.10603e-12 2.29561e-12 -1.75477e-12 2.30602e-14  3.63418
1 9 2.74077e-12 2.72652e-12 2.55501e-12 -9.42546e-14 1.85661e-14  3.79122
1 10 3.86346e-12 3.83965e-12 3.59792e-12 1.96715e-13 6.67808e-15  3.62587
1 11 4.16412e-12 4.12517e-12 3.81894e-12 2.9048e-13 2.72853e-15  3.43534
1 12 7.81429e-12 7.73091e-12 6.808e-12 1.8904e-12 7.4027e-15  3.58126
1 13 1.75132e-11 1.73307e-11 1.45409e-11 5.37014e-12 1.66147e-14  3.48353
1 14 2.45866e-11 2.43417e-11 -7.0837e-12 -2.03306e-11 -4.95048e-14  4.32142
1 15 3.96132e-11 3.92301e-11 -3.08831e-11 -1.50397e-11 -1.27805e-13  10.6555
1 16 7.07661e-11 7.01421e-11 -3.95361e-12 -4.82719e-11 -5.92352e-13  15.4128
1 17 1.39713e-09 1.39055e-09 7.44206e-10 5.76151e-10 -3.55121e-11  14.2983
1 18 4.21674e-09 4.19753e-09 -2.00561e-09 -3.18809e-09 -5.18491e-11  9.02592
1 19 6.35707e-09 6.32761e-09 5.12025e-09 2.66722e-09 -4.57536e-11  5.63878
1 20 1.68689e-08 1.6792e-08 -3.29235e-09 1.43143e-08 2.32039e-10  5.66382
1 21 3.8232e-08 3.80541e-08 -3.06954e-08 -5.02908e-09 1.69996e-09  6.8459
1 22 5.99204e-08 5.96327e-08 -5.25664e-09 -4.39601e-08 3.46935e-09  8.34842
1 23 9.821e-08 9.77487e-08 1.8538e-08 -6.33779e-08 5.95623e-09  9.71339
1 24 1.27914e-07 1.27329e-07 1.41657e-08 -8.25742e-08 7.98867e-09  10.7973
1 25 1.75579e-07 1.74808e-07 4.9006e-09 -1.17192e-07 1.14821e-08  11.3372
1 26 2.41131e-07 2.40117e-07 9.73512e-08 -1.34125e-07 1.69699e-08  11.7512
1 27 3.3148e-07 3.30164e-07 2.08992e-07 -8.55707e-08 2.53569e-08  12.7027
1 28 4.25312e-07 4.237e-07 2.38153e-07 -1.46487e-07 3.50386e-08  13.2111
1 29 4.99881e-07 4.98069e-07 8.26984e-08 -3.14811e-07 4.33476e-08  13.4508
1 30 5.46586e-07 5.44723e-07 -2.7447e-07 -2.50988e-07 4.89958e-08  13.3801
1 31 5.92744e-07 5.90854e-07 -3.96666e-07 1.6423e-07 4.84419e-08  13.2042
1 32 6.32816e-07 6.30887e-07 -2.49714e-07 4.08997e-07 3.93989e-08  12.8699
1 33 6.70756e-07 6.68786e-07 -2.07447e-07 4.80772e-07 2.87136e-08  12.3398
1 34 7.14767e-07 7.12752e-07 -1.60215e-07 5.44402e-07 2.06412e-08  12.2172
1 35 7.65745e-07 7.63667e-07 1.59094e-07 5.94355e-07 1.20932e-08  12.6785
1 36 8.09348e-07 8.07197e-07 5.21e-07 3.99038e-07 9.08835e-09  13.3089
1 37 8.48995e-07 8.46778e-07 6.89428e-07 2.44969e-08 1.23461e-08  13.8624
1 38 8.79757e-07 8.77502e-07 5.68809e-07 -4.29258e-07 2.07823e-08  14.4062
1 39 9.03759e-07 9.01516e-07 2.42445e-07 -6.85964e-07 2.84067e-08  14.9935
1 40 9.15108e-07 9.12944e-07 -6.43248e-08 -7.29703e-07 3.11641e-08  15.4568
1 41 9.15578e-07 9.13525e-07 -2.55662e-07 -6.84205e-07 3.20658e-08  15.7444
1 42 9.0518e-07 9.03244e-07 -3.72874e-07 -6.15386e-07 3.23369e-08  15.9843
1 43 8.84024e-07 8.82209e-07 -4.12838e-07 -5.67693e-07 3.27379e-08  16.1429
1 44 8.54109e-07 8.52438e-07 -3.77775e-07 -5.64448e-07 3.21773e-08  16.1496
1 45 8.24941e-07 8.23424e-07 -2.715e-07 -5.97175e-07 3.14687e-08  16.2319
1 46 7.90411e-07 7.89096e-07 -9.24309e-08 -6.21591e-07 2.86417e-08  16.1209
1 47 7.37257e-07 7.36207e-07 1.38115e-07 -5.64085e-07 2.34149e-08  15.8382
1 48 6.81997e-07 6.81218e-07 4.24174e-07 -3.23704e-07 1.71586e-08  15.0471
1 49 6.34013e-07 6.33412e-07 4.81956e-07 8.18821e-08 1.34028e-08  13.8927
1 50 5.99291e-07 5.98534e-07 2.87128e-07 3.47447e-07 1.57352e-08  12.8937
1 51 5.61911e-07 5.60664e-07 -1.10195e-07 4.01456e-07 2.31015e-08  11.9606
1 52 5.20762e-07 5.1894e-07 -3.03429e-07 2.19737e-07 3.12969e-08  11.6868
1 53 4.92502e-07 4.90138e-07 -3.31607e-07 3.82606e-08 3.84132e-08  11.7229
1 54 4.41866e-07 4.39262e-07 -2.67094e-07 -6.79606e-08 3.7682e-08  11.8537
1 55 3.40011e-07 3.37521e-07 -1.85039e-07 -7.64748e-08 2.83414e-08  11.4354
1 56 2.27119e-07 2.25212e-07 -1.08149e-07 -6.48777e-08 1.76e-08  10.7997
